budget,id,popularity,release_date,revenue,runtime,vote_average,vote_count
30000000,7278,10.608998,24-01-08,84646831,84,3.7,359
30000000,9013,12.821329,20-07-88,38413606,126,7.2,238
27000000,865,30.131498,13-11-87,38122105,101,6.4,703
25000000,10776,12.113235,19-12-86,38748395,94,6.6,384
30000000,50456,31.191975,07-04-11,63782078,111,6.5,1263
30000000,9823,11.916389,21-11-97,51376861,95,3.8,221
30000000,59861,20.355458,30-06-11,36160375,98,5.7,359
30000000,133805,63.848541,16-10-13,82394288,100,5.8,1463
30000000,12763,8.999675,17-03-06,34742066,108,6.6,162
30000000,9766,9.278361,15-09-06,41480851,125,6.5,206
45000000,14034,7.185212,31-05-01,0,94,5.1,66
30000000,12244,55.806402,19-08-09,48428063,79,6.6,1262
30000000,109421,48.237797,07-02-13,63372757,106,6.4,1323
0,11137,17.943945,28-03-04,0,111,5.9,278
30000000,51162,19.143721,13-04-11,14460000,63,6.8,258
19000000,10152,15.67747,13-06-03,39267515,85,4.1,210
30000000,9452,4.52363,15-05-98,29202884,108,6.3,66
0,239566,13.064264,01-08-14,31911598,139,6.4,158
0,53113,2.644427,18-09-98,0,127,6.2,27
30000000,9271,5.301589,04-08-95,24048000,106,5.4,163
0,4474,20.252143,20-06-06,60896147,95,4.8,442
30000000,184346,29.359201,01-07-14,0,118,5.9,690
30000000,48340,20.063165,03-02-11,108609310,108,5.8,339
35000000,14846,6.246199,06-08-04,22034832,111,5.2,112
30000000,72207,27.71063,27-04-12,53909751,124,5.7,457
30000000,16232,2.850896,15-06-04,21800302,104,5,66
30000000,43539,34.421696,18-11-10,51148651,133,6.9,905
30000000,9920,15.89534,03-03-06,31070211,87,4.8,458
30000000,8978,18.706504,19-01-05,35294470,109,6,311
30000000,11702,9.607391,06-02-98,19204929,87,6,127
25000000,18550,2.77255,19-07-96,17193231,98,5.2,47
0,8869,17.834976,17-07-02,0,99,5.4,295
30000000,43347,20.236951,22-11-10,102820008,112,6.6,1233
30000000,3489,16.883429,14-02-07,16930884,108,5.7,313
35000000,9701,12.779201,12-02-05,25224242,126,6.8,125
40000000,2122,14.729386,07-04-04,26155781,98,5.5,278
26000000,37707,23.227877,06-10-09,0,104,5.5,671
37000000,10658,11.374306,01-08-86,37962774,110,5.1,221
30000000,13150,10.703602,09-09-08,31148328,130,6.3,240
30000000,9042,10.756266,25-08-05,15007991,97,5.1,202
30000000,17813,4.352422,16-06-03,15368897,96,5,68
30000000,11208,9.301562,03-09-04,13001257,114,6.7,157
17000000,58151,18.27083,18-08-11,24922237,106,6,603
30000000,11400,19.106154,25-12-05,30536013,135,6.4,330
30000000,10350,5.259585,11-03-99,0,100,4,72
0,28902,3.226243,15-01-99,0,100,5.4,44
100000000,14164,21.677732,01-04-09,0,85,2.9,462
30000000,76640,43.882857,12-01-13,0,107,5.7,1266
25000000,11058,12.10235,30-04-04,30114487,102,4.7,114
23000000,14844,3.362045,09-01-04,12,111,6.1,152
30000000,57089,10.694417,29-04-11,13521829,86,4.8,131
30000000,1947,6.353971,09-09-05,18618284,108,6.7,161
30000000,8054,37.181019,01-10-09,64352607,123,6.3,869
30000000,46829,4.952735,26-10-10,8454301,134,7.2,129
30000000,146238,22.975918,24-09-13,62616646,91,5.5,543
30000000,9989,8.359599,12-01-01,18195610,108,5.8,153
18000000,9665,16.102271,15-12-89,26828365,122,7.4,383
30000000,311,49.336397,16-02-84,0,229,8.2,1069
0,102362,29.647844,08-03-13,18074539,118,5.9,638
0,11162,12.467267,03-09-04,0,138,6.7,144
0,6016,2.774811,03-04-03,0,108,6,31
0,17186,3.71305,16-08-05,3102550,80,5.4,29
30000000,13967,8.386432,03-12-06,35078241,92,6.3,141
0,2008,3.866026,15-12-05,0,98,5,29
21000000,9053,12.790408,07-09-06,480314,87,5,205
30000000,4512,35.53352,02-09-07,14711793,160,7,776
30000000,76349,4.065212,03-07-11,108348,125,5,41
0,31203,20.362025,30-09-09,0,91,5.9,306
30000000,265208,48.0343,14-01-15,0,92,5.4,656
30000000,45610,13.268936,23-09-11,2527904,129,6.4,286
0,50135,8.010046,07-10-10,0,93,5.5,90
30000000,1874,12.257654,11-02-07,0,140,7,38
27000000,271331,6.036684,19-06-14,0,110,3,16
30000000,215211,10.958697,14-05-14,0,103,5.8,195
30000000,367961,2.625594,12-11-15,0,85,6.4,7
30000000,10955,2.981047,02-09-02,0,110,6.6,69
19000000,223702,66.242737,11-07-16,140752617,83,5.6,2238
29000000,254470,71.496894,07-05-15,287506194,115,6.8,1940
28000000,69,35.580032,13-09-05,186438883,136,7.3,718
30000000,4967,8.085872,14-04-00,37036004,127,5.9,159
29000000,9449,10.364582,05-12-97,0,86,5.8,135
0,11499,16.87784,15-10-08,0,122,7.2,328
30000000,4912,18.165957,30-12-02,33013805,113,6.6,275
29000000,12771,8.93941,20-08-02,16930185,100,5,85
29000000,323676,20.55509,07-04-16,78636257,91,5.5,431
0,12506,3.735723,05-11-87,0,157,6.9,51
0,24071,4.310168,24-09-99,0,112,6.3,26
12000000,11249,12.653831,11-11-04,24829644,87,4.9,287
29000000,9667,24.240361,04-03-05,21126225,103,6.8,455
28000000,812,92.982009,25-11-92,504050219,90,7.4,3416
28000000,277216,61.76233,13-08-15,201634991,147,7.7,1355
28000000,87,66.976776,23-05-84,333000000,118,7.1,2781
30000000,14444,7.981116,20-11-98,100491683,79,5.7,147
60000000,2043,21.252797,06-04-01,105178561,104,6.1,400
29000000,315664,19.237254,06-05-16,48902953,110,6.6,392
29000000,1428,27.555646,11-09-03,98185582,102,6.2,594
28000000,562,66.169628,15-07-88,140767956,131,7.5,3948
28000000,15373,24.917665,03-02-08,92380927,99,6.4,564
28000000,318846,57.518472,11-12-15,133346506,130,7.3,2607
0,26320,11.870161,03-09-09,0,120,6.2,127
28000000,14292,7.534003,06-02-04,64445708,135,7,159
28000000,924,44.529429,19-03-04,102356381,101,6.8,1016
35000000,2018,14.949395,26-01-01,94728529,103,5.5,427
30000000,192577,14.726338,07-09-13,17137302,115,6.5,356
21000000,9428,24.13081,05-10-01,71441250,110,7.4,1286
30000000,2832,45.915165,25-04-03,90259536,90,7.1,1061
28000000,137093,28.043508,31-10-13,134402450,105,6.4,799
28000000,699,26.090746,23-06-81,195312802,127,6.3,490
28000000,9778,14.530803,05-10-01,77516304,90,6.6,521
27000000,8831,13.308127,15-09-94,101646581,99,5.5,282
28000000,9398,38.0958,28-09-01,60780981,89,6.1,1337
28000000,112949,37.729059,07-02-13,97594140,115,6.9,823
28000000,10439,18.650748,16-07-93,39514713,96,6.4,471
28000000,3638,15.794946,25-07-07,92601050,104,6.1,327
28000000,23483,45.054936,22-03-10,96188903,117,7.1,4645
28000000,62206,25.039383,11-08-11,40547440,83,5.6,531
28000000,10577,6.756771,22-12-00,33000337,99,4.6,148
28000000,218778,22.14595,08-10-14,100654149,81,6.1,493
28000000,4348,36.58383,16-09-05,121147947,135,7.7,1358
28000000,78,94.056131,25-06-82,33139618,117,7.9,3509
28000000,11780,10.703456,13-04-95,31596911,139,6.5,148
28000000,192102,41.638961,14-02-14,52597999,113,6,883
21000000,2001,14.518708,25-05-07,54926886,117,6.5,323
0,10383,3.312385,13-10-00,0,97,4.5,38
35866397,11516,3.75074,12-12-01,20217080,98,7,49
28000000,10025,22.074306,12-05-06,38159905,103,5.8,491
28000000,15198,4.436792,01-10-99,8888143,119,6,69
28000000,23172,14.639324,15-01-10,45236543,94,5.5,345
28000000,17834,1.767479,11-07-97,8345056,86,5.5,46
28000000,10016,13.145205,24-08-01,14010832,98,4.8,296
28000000,10317,12.921594,11-09-15,7002261,108,5.8,195
28000000,58431,28.397048,04-02-16,16374328,108,5.5,640
28000000,9746,7.039189,25-12-97,5684789,134,6.8,91
27000000,13092,16.785866,02-10-08,17286299,110,6.2,244
28000000,59859,40.28635,17-07-13,60700000,103,6.3,2224
24000000,13495,6.009644,01-09-06,23321954,145,5.6,61
28000000,254473,25.520976,22-04-14,68896829,90,5.7,615
27500000,700,25.633663,05-06-83,187500000,131,6.2,527
30000000,4964,22.527211,01-06-07,219076518,129,6.2,1214
30000000,10024,24.09152,26-06-09,95714875,109,7.1,598
35000000,13490,6.248273,08-02-08,43650785,114,5.7,57
8000000,15927,9.548391,14-12-84,27187653,163,6.9,67
15000000,1259,12.576381,25-12-06,49469904,92,6.9,235
27500000,5125,12.741073,07-09-07,24748670,120,6.2,205
27000000,174,16.188572,05-12-91,96900000,113,6.7,413
27000000,9583,5.576937,07-06-02,0,116,5.6,65
27000000,9437,18.913,03-10-97,60527873,115,6.2,345
27000000,525,44.714264,17-06-80,115229890,133,7.5,1065
27000000,10188,11.870301,06-08-08,44352417,117,6,238
0,63574,5.753705,13-01-12,0,117,6.7,33
27000000,245,28.227984,26-04-02,129000000,101,6.6,607
27000000,9825,11.678561,15-07-99,56870414,82,5.5,247
27000000,186,36.921445,24-02-06,56308881,110,7.4,1323
27000000,9549,17.567332,20-10-83,21500000,193,7.3,235
30000000,61891,16.698316,21-10-11,15395087,130,6.3,288
27000000,34584,47.862016,05-04-84,20158808,102,7,1002
27000000,2666,39.324831,27-02-98,27200316,100,7.2,828
0,12783,18.591657,05-09-08,0,110,6.7,396
25000000,13155,5.650125,21-06-85,11137801,109,6.7,120
27000000,42807,3.123583,26-03-98,76000000,113,5.9,44
27000000,28355,23.917982,13-08-09,29000000,109,6.1,563
27000000,8080,8.715822,27-08-04,13000000,99,5.5,98
0,5126,5.737161,02-11-07,0,106,6.8,79
27000000,56288,14.788073,18-08-11,85564310,89,4.4,222
27000000,303858,38.279458,12-05-16,93282604,98,6.5,1068
28,1613,9.670031,07-12-01,14,93,5.9,173
0,31582,5.271559,26-11-99,4488529,112,5.9,56
27000000,16617,17.193659,07-05-04,21148829,106,6.3,333
25000000,8944,8.31653,17-10-08,6673422,104,5.2,127
0,41488,2.653988,12-12-03,0,120,5.9,23
0,37028,0.548435,07-09-06,0,133,6.9,6
26000000,14560,31.250383,15-01-09,183293131,91,5.2,788
26000000,10330,24.345651,03-08-03,110230332,97,6,879
26000000,6957,38.473732,11-08-05,109449237,116,6.2,1983
25000000,1934,31.792964,11-12-98,289317794,122,6.8,796
28000000,169917,61.309619,18-09-14,53181600,113,6.2,1131
15000000,951,5.411154,21-12-90,201957688,111,5.8,628
27000000,10189,41.832392,06-08-08,101624843,111,6.6,1148
26000000,9454,21.988861,31-07-98,65705772,121,6.8,399
22000000,2055,19.068175,29-08-03,68296293,139,7,262
26000000,1551,24.114459,09-08-90,61489265,115,6.3,404
22000000,5902,20.256571,15-06-77,50750000,175,6.9,207
26000000,11460,8.802626,04-08-05,57891803,85,6.2,455
26000000,9358,37.355826,31-01-03,90426405,90,5.9,1023
26000000,134,39.742009,30-08-00,71868327,106,7.3,1112
26000000,22894,30.981604,21-01-10,67918658,100,5.2,629
25000000,134374,31.893932,18-04-13,86175291,130,6.1,1573
0,1901,15.376391,29-12-04,0,109,5.9,194
26000000,15028,5.894163,17-03-02,38793283,94,4.9,89
26000000,11509,10.981038,10-07-85,0,127,7.1,146
26000000,7445,22.07638,27-01-09,43318349,104,6.8,633
26000000,17047,10.925618,03-12-04,28818995,100,5.2,144
56000000,62838,21.219292,08-12-11,142044638,118,5.7,718
42000000,2057,14.831402,03-08-01,35402320,118,5.8,198
26000000,70436,22.520842,09-03-12,29657751,111,6.1,426
30000000,16784,3.314094,24-02-04,14000000,110,4.8,54
26000000,8011,7.964451,29-11-94,36800000,99,4.5,110
26000000,31640,1.492056,03-10-96,0,101,5.5,34
26000000,9092,4.810621,18-07-97,0,100,6,62
0,2779,9.317265,05-08-01,0,103,6.5,165
26000000,316002,5.644844,10-02-15,0,100,3.9,95
25530000,36355,4.475007,17-05-96,20080020,95,5.3,84
26000000,238615,66.097437,10-07-15,30523226,116,6.3,1091
25000000,1985,20.679652,31-08-05,82466670,129,6.8,417
30000000,615,38.171417,25-02-04,611899420,127,6.9,864
25000000,788,30.884535,24-11-93,441286195,125,7,1591
25000000,380,49.510658,11-12-88,412800000,133,7.6,1709
33000000,13223,50.7453,09-12-08,269958228,116,7.8,3086
25100000,10523,10.445391,17-10-08,29506464,131,6.1,143
25000000,8681,80.879032,18-02-08,226830568,93,7.2,4369
26000000,239571,33.93914,16-10-14,35926213,117,7.2,765
25000000,619,26.576385,25-11-92,411006740,129,6.1,661
22000000,424,104.469351,29-11-93,321365567,195,8.3,4329
25000000,50014,42.191509,09-08-11,124272124,146,7.8,1910
28000000,162903,20.267062,11-10-13,8555008,128,5.7,364
0,11024,22.644275,24-03-04,181466833,93,5.4,500
26000000,208763,7.182761,30-01-14,0,127,4.9,71
30000000,6466,26.69592,15-08-03,114908830,97,5.8,594
0,254024,7.336256,06-09-14,0,100,4.7,64
25000000,12589,12.739721,21-12-01,80936232,83,5.6,231
25000000,7191,46.942396,15-01-08,170764026,85,6.4,2251
25000000,1497,15.505137,22-03-91,78000000,88,5.8,286
25000000,117,38.272889,02-06-87,76270454,119,7.6,1384
25000000,6977,53.645267,08-11-07,171600000,122,7.7,3003
25000000,168530,28.468,07-01-14,153997819,99,6.1,853
25000000,634,35.310712,13-04-01,281929795,97,6.5,1356
25000000,392,28.727731,14-12-00,152500343,121,6.8,951
45000000,10327,4.340616,02-07-03,124914842,95,5.1,377
25000000,88042,14.604911,25-12-12,119772232,104,5.7,210
25000000,41630,38.688822,21-01-11,147780440,107,6.1,1331
25000000,11969,30.537845,25-12-93,56505065,130,7.4,626
25000000,2085,19.750059,20-03-00,91036760,115,6,330
2800000,794,25.939385,06-06-76,60922980,111,7.2,476
25000000,9286,31.64341,10-02-06,117719158,93,5.8,974
25000000,77877,26.811541,19-04-12,99357138,101,6.8,946
60000000,1265,40.646102,16-02-07,137587063,96,7,1113
25000000,866,34.160448,17-10-04,116766556,106,7.2,1223
0,175555,5.377155,13-12-13,0,100,7,35
25000000,75174,48.552871,26-01-12,77278331,117,6.4,1451
25000000,11096,18.228538,27-01-05,122644820,101,6.1,440
26000000,8699,29.342744,09-07-04,90574188,94,6.7,1493
25000000,769,63.654244,12-09-90,46836394,145,8.2,3128
28000000,10923,11.859396,14-03-03,58795814,102,5,284
25000000,11283,24.356483,21-10-05,122489822,97,6.4,711
25000000,111,70.105981,08-12-83,65884703,170,8,2948
25000000,11676,8.618208,18-07-97,0,97,6.3,174
23000000,746,21.189028,21-10-87,43984230,163,7.4,355
25000000,77866,31.364901,12-01-12,63100000,109,6.1,770
0,9416,7.615653,22-08-97,0,97,5.9,87
25000000,7345,37.817905,28-12-07,77208711,158,7.9,1537
35000000,14317,5.784661,20-12-02,0,85,5.8,44
0,20694,8.255708,13-06-03,0,84,5.6,61
25000000,12277,6.086083,31-05-02,41604473,86,5.5,112
25000000,9779,17.17372,01-06-05,39053061,119,6.3,386
25000000,2140,16.936576,06-07-01,64437847,98,6.4,298
25000000,12620,25.838073,22-08-08,70442940,97,5.6,529
25000000,14177,5.625632,02-06-05,36351350,105,5.4,115
25000000,198185,17.312433,09-05-14,38307627,124,6.6,259
25000000,227156,53.811461,11-08-14,66980456,94,6.4,1798
0,10735,7.057765,27-03-03,0,105,5.8,368
17000000,11351,19.045146,08-08-03,63102666,104,5.5,299
25000000,10030,21.729434,21-09-07,59192128,101,5.5,444
25000000,10623,12.837116,28-02-03,56489558,101,5.8,236
25000000,590,20.953265,27-12-02,41597830,114,7,451
20000000,9655,10.81439,17-03-06,33889159,105,6.4,671
25000000,1268,27.683874,22-03-07,229736344,90,6.1,663
20000000,11237,9.855474,26-08-04,70992898,97,4.9,199
25500000,190955,12.756344,22-08-13,2415472,128,6,171
25000000,5123,29.533437,21-11-07,66122026,114,7.1,797
30000000,4518,14.179538,13-09-98,82150642,124,7.1,334
25000000,11932,14.340095,16-10-98,50671850,89,5.5,350
25485000,11165,9.795985,26-01-70,29548291,144,6.9,147
25000000,6116,6.889437,19-12-97,100000000,93,4.7,123
25000000,57431,19.428994,09-12-11,34942188,81,5.4,325
0,21724,7.326034,22-05-09,0,83,4.7,71
25000000,278,136.747729,23-09-94,28341469,142,8.5,8205
21150000,9290,6.081772,12-04-01,39438674,92,4.7,146
27000000,11543,17.329269,04-07-96,25023434,113,6.7,244
25000000,284536,22.622453,25-12-14,39171130,111,5.7,543
25000000,152737,20.561682,26-12-13,74188937,121,6.9,483
25000000,13374,13.288177,17-03-05,27645491,98,5.9,185
30000000,8976,19.212552,22-04-05,42886719,107,6.5,318
23000000,319888,29.365851,26-02-16,46152800,106,7.2,661
25000000,9469,10.232599,01-05-98,21567853,136,6.7,134
25000000,1909,8.870614,01-10-94,22200000,97,6.2,183
25000000,22971,19.402816,04-02-10,114977104,115,6.6,1262
25000000,34813,24.903418,23-04-10,23580000,97,6.2,515
25000000,46261,14.562197,06-11-10,36993168,99,5.4,341
25000000,10431,18.896239,24-08-07,40452643,103,6,414
25000000,8051,15.960916,25-10-02,17000000,95,6.9,530
25000000,9352,25.848003,20-02-04,20796847,93,6.5,656
13000000,10167,6.337063,15-11-02,0,98,4.6,82
26000000,18147,10.006282,08-12-06,0,90,5.4,66
0,17170,2.753501,01-04-88,0,107,4.7,28
0,18975,6.718497,26-07-96,0,90,5,54
25000000,15487,7.538513,30-09-05,15431177,120,6.9,110
30000000,22825,21.606001,17-09-09,33333531,115,5.4,597
8000000,11152,13.715715,02-04-08,0,91,5.6,265
25000000,1831,3.707511,03-03-00,24362772,108,4.3,29
25000000,43931,7.001176,08-10-10,19829957,107,5.2,147
25000000,10591,39.784026,09-04-04,30411183,108,6.3,824
25000000,10861,10.115011,13-09-96,51702483,100,5.2,101
0,12770,7.321181,13-09-02,0,85,4.4,46
25000000,276907,32.854557,09-09-15,42972994,131,6.7,973
0,10074,6.309587,03-08-07,14334401,88,6.3,313
28000000,65055,8.363702,02-09-11,10126458,91,4.9,132
25,10397,4.88794,25-12-99,13,145,7,59
25000000,200505,14.17009,11-04-14,28831145,109,6.5,304
25000000,11954,12.18362,20-06-85,0,116,6.2,135
25000000,60309,9.169271,10-09-10,15478800,122,6.2,137
25000000,9787,8.127728,03-06-05,13411957,107,7,210
25000000,293646,10.699952,06-08-15,24902723,120,6,378
25000000,6978,29.796394,30-05-86,11000000,99,7.1,705
0,133698,11.60921,29-10-12,0,104,5.6,194
25000000,59440,51.915025,09-09-11,23057115,140,7.7,1272
28000000,1770,8.314624,25-10-96,16900000,132,6.7,97
0,10655,5.529035,08-10-93,25000000,254,6.6,90
25000000,8988,4.002579,28-03-08,11207130,113,6.1,82
25000000,15992,3.888776,14-10-02,10719357,99,4.6,45
25000000,17707,7.296459,13-08-99,13000000,100,6.2,111
14000000,77883,21.680424,30-08-12,85446075,92,5.8,498
25000000,40001,7.946769,19-04-96,10070000,105,5.3,25
25000000,64639,7.473455,16-09-11,10324441,110,5.5,144
25000000,9903,5.073536,14-10-06,11772461,116,6.4,60
0,21338,3.623002,17-05-91,0,92,5.7,34
32000000,20766,41.075532,25-11-09,27635305,111,6.8,1087
25000000,24264,4.020194,17-08-84,5778353,117,5,22
0,19803,2.083856,02-09-05,0,95,5.5,28
25000000,20309,2.909346,12-03-01,0,95,4.8,47
25000000,9912,8.450513,12-10-05,0,127,7.3,166
25000000,9067,8.186936,31-03-95,4064495,98,5.5,138
0,27360,5.079017,22-04-05,0,95,5.1,14
25000000,8338,17.603823,14-05-08,19844979,121,6.4,387
25000000,168705,7.008216,22-10-05,2405420,95,3.5,118
25000000,72113,20.011435,16-09-11,27603069,80,7,738
25000000,9729,4.051221,07-10-05,0,107,5.9,66
0,94352,5.987486,09-11-12,34153101,91,6.1,58
25000000,22256,3.849873,11-09-98,777423,117,6.2,19
25000000,12404,3.593165,25-11-09,2336172,114,6.6,49
13500000,152742,30.058263,01-01-13,19255873,124,7.7,704
25000000,11699,17.339852,11-09-09,10589102,122,6,326
0,49953,15.805449,03-08-10,0,88,5.6,151
25000000,48034,15.279021,20-10-10,48531470,154,7.1,380
0,39845,5.000126,30-06-10,0,117,6,21
0,25353,1.684948,01-04-09,0,82,3.8,7
25000000,36696,5.753564,18-03-10,6500000,85,6.3,10
25000000,109091,35.022029,25-10-13,71009334,117,5,712
25000000,38543,12.31708,03-03-11,0,121,6.2,227
25000000,33157,1.894749,26-10-70,3052000,128,7,31
25000000,290864,6.895866,31-10-14,0,100,6.5,114
25000000,242166,3.344158,12-03-14,0,100,4.1,26
14000000,859,14.480628,16-12-88,34670720,119,7,257
25000000,83770,14.613152,22-05-12,8784318,137,5.5,301
24000000,168,22.258428,25-11-86,133000000,119,6.9,477
24000000,1246,30.445257,20-12-06,155721132,102,6.5,835
24000000,4233,35.244037,09-12-97,172363301,120,6.1,840
25000000,174751,15.333575,01-01-16,1397284,98,5.4,285
24000000,184098,15.237142,20-06-14,70181428,105,6.4,225
41300000,2069,23.441135,18-02-00,106371651,98,6.2,531
8200000,1788,25.03414,17-02-84,80035402,107,6.4,505
24000000,11635,24.70166,21-02-03,87055349,91,6.6,541
24000000,177,16.146572,09-09-91,41895491,137,7.2,341
65000000,3600,20.793026,13-11-98,40002112,100,5.1,374
24000000,2621,5.771479,07-04-00,36609995,115,6.1,67
24000000,10358,27.326466,18-09-08,42105111,102,6.1,721
24000000,10480,3.572339,08-09-00,0,108,5.9,111
24000000,10313,20.69219,17-10-09,68729358,93,5.9,742
0,18828,1.903405,12-01-01,0,88,5.5,24
40000000,3558,10.713521,21-12-99,0,127,7.6,721
17000000,13476,7.701041,23-01-04,16980098,95,5.5,160
24000000,10208,6.589193,14-07-99,16290976,87,5.8,92
24000000,24961,2.753313,24-10-78,21049053,134,5.9,58
24000000,20697,3.113009,07-04-00,12372410,107,4.7,49
24000000,20761,5.566203,25-12-99,8434146,124,5.7,53
24000000,70868,8.630825,16-09-11,30551495,89,5,141
24000000,43593,23.343839,20-08-10,83188165,88,5.3,581
23000000,6478,6.138213,17-12-04,0,118,6.5,55
24000000,40688,2.353441,27-03-98,4562146,93,4.1,19
28000000,26672,2.439184,23-09-93,669276,72,6.8,26
0,45881,0.515677,01-01-04,0,120,5.4,15
24000000,41283,26.324874,23-11-10,23081726,98,6.1,568
24000000,4935,49.549984,19-11-04,234710455,119,8.2,1991
23600000,19908,57.300674,07-10-09,102391382,88,7.2,3550
23000000,10663,23.839127,06-11-98,185991646,90,5.9,512
18000000,1891,78.51783,17-05-80,538400000,124,8.2,5879
19000000,9737,33.872182,07-04-95,141407024,118,6.5,1699
23000000,37137,27.33256,28-06-91,86930411,85,6.6,546
23000000,9532,38.799596,16-03-00,53302314,98,6.4,1378
12500000,10316,20.317469,24-09-11,75993061,101,6.5,910
23000000,2787,18.493202,18-02-00,53187659,108,6.7,1789
